"SourcePath","SourceLine","ReferenceType","RawTarget","NormalizedTarget","Resolution","TerminalClass","Notes"
"CHANGELOG.md","116","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","118","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","118","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/60f720c43acd94de7645ac8629c614ede4682b6a","https://github.com/Fission-AI/OpenSpec/commit/60f720c43acd94de7645ac8629c614ede4682b6a","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","118","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1396","https://github.com/Fission-AI/OpenSpec/pull/1396","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","120","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/18cbf5d32ffe1bff4fff692e24568c605cf1e0fa","https://github.com/Fission-AI/OpenSpec/commit/18cbf5d32ffe1bff4fff692e24568c605cf1e0fa","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","120","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1151","https://github.com/Fission-AI/OpenSpec/pull/1151","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","120","markdown-link","https://github.com/javigomez","https://github.com/javigomez","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","124","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","124","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","124","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","126","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/9b70481df727ab9f7a00dd0118e4e09373a36fb9","https://github.com/Fission-AI/OpenSpec/commit/9b70481df727ab9f7a00dd0118e4e09373a36fb9","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","126","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1316","https://github.com/Fission-AI/OpenSpec/pull/1316","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","126","markdown-link","https://github.com/mc856","https://github.com/mc856","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","130","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","130","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/da3907b8a9170711c8b7f63e18352e8577cf7df5","https://github.com/Fission-AI/OpenSpec/commit/da3907b8a9170711c8b7f63e18352e8577cf7df5","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","130","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1374","https://github.com/Fission-AI/OpenSpec/pull/1374","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","134","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/9b5d2cdd0c1aa4b1b49da4f95c6cec8d7d38b155","https://github.com/Fission-AI/OpenSpec/commit/9b5d2cdd0c1aa4b1b49da4f95c6cec8d7d38b155","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","134","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1388","https://github.com/Fission-AI/OpenSpec/pull/1388","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","134","markdown-link","https://github.com/mc856","https://github.com/mc856","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","138","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","138","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","138","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","140","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","140","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/5bcf05766a70ec0163c3e700a3029b1c1da895d8","https://github.com/Fission-AI/OpenSpec/commit/5bcf05766a70ec0163c3e700a3029b1c1da895d8","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","140","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1464","https://github.com/Fission-AI/OpenSpec/pull/1464","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","142","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","142","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/2d6c447100c51fb1e5f65c6f6a35ce02a3196a10","https://github.com/Fission-AI/OpenSpec/commit/2d6c447100c51fb1e5f65c6f6a35ce02a3196a10","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","142","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1403","https://github.com/Fission-AI/OpenSpec/pull/1403","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","146","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","146","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/e2f748c64f05efaeac720f83c71fb6f1b6f6e18d","https://github.com/Fission-AI/OpenSpec/commit/e2f748c64f05efaeac720f83c71fb6f1b6f6e18d","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","146","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1415","https://github.com/Fission-AI/OpenSpec/pull/1415","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","152","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","152","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/7958924e95654af981437951e967983385da8001","https://github.com/Fission-AI/OpenSpec/commit/7958924e95654af981437951e967983385da8001","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","152","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1376","https://github.com/Fission-AI/OpenSpec/pull/1376","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","154","markdown-link","https://github.com/Fission-AI/OpenSpec/issues/1332","https://github.com/Fission-AI/OpenSpec/issues/1332","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","156","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/b419e965bbf413cc658bbac37325ebc147b1c869","https://github.com/Fission-AI/OpenSpec/commit/b419e965bbf413cc658bbac37325ebc147b1c869","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","156","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1386","https://github.com/Fission-AI/OpenSpec/pull/1386","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","156","markdown-link","https://github.com/mc856","https://github.com/mc856","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","160","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","160","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/ebf66c7ee1df3f7465d7f480753f952483133a73","https://github.com/Fission-AI/OpenSpec/commit/ebf66c7ee1df3f7465d7f480753f952483133a73","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","160","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1462","https://github.com/Fission-AI/OpenSpec/pull/1462","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","162","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","162","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/5dfef4b00c233fbe78f40488bd4ff98f4204684c","https://github.com/Fission-AI/OpenSpec/commit/5dfef4b00c233fbe78f40488bd4ff98f4204684c","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","162","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1405","https://github.com/Fission-AI/OpenSpec/pull/1405","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","164","markdown-link","https://github.com/Fission-AI/OpenSpec/issues/777","https://github.com/Fission-AI/OpenSpec/issues/777","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","166","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","166","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","166","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","168","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","168","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/e2f748c64f05efaeac720f83c71fb6f1b6f6e18d","https://github.com/Fission-AI/OpenSpec/commit/e2f748c64f05efaeac720f83c71fb6f1b6f6e18d","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","168","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1415","https://github.com/Fission-AI/OpenSpec/pull/1415","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","172","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","172","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","172","markdown-link","https://github.com/Fission-AI/OpenSpec/pull/1475","https://github.com/Fission-AI/OpenSpec/pull/1475","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","174","markdown-link","https://github.com/clay-good","https://github.com/clay-good","classified","external-dependency","external endpoint inventoried but not fetched"
"CHANGELOG.md","174","markdown-link","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","https://github.com/Fission-AI/OpenSpec/commit/17af60c66e4c049e3986fdbafcdc16b202cda59f","classified","external-dependency","external endpoint inventoried but not fetched"
